,country,country_long,name,gppd_idnr,capacity_mw,latitude,longitude,primary_fuel,other_fuel1,other_fuel2,other_fuel3,commissioning_year,owner,source,url,geolocation_source,wepp_id,year_of_capacity_data,generation_gwh_2013,generation_gwh_2014,generation_gwh_2015,generation_gwh_2016,generation_gwh_2017,generation_gwh_2018,generation_gwh_2019,generation_data_source,estimated_generation_gwh_2013,estimated_generation_gwh_2014,estimated_generation_gwh_2015,estimated_generation_gwh_2016,estimated_generation_gwh_2017,estimated_generation_note_2013,estimated_generation_note_2014,estimated_generation_note_2015,estimated_generation_note_2016,estimated_generation_note_2017
440,ZAF,South Africa,Hendrina power station,WRI1000124,2000.0,-26.0314,29.6014,Coal,,,,1973.0,Eskom,GCPT,https://endcoal.org/global-coal-plant-tracker/,WRI,1016655,,,,,,,,,,,,,,11544.95,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
441,ZAF,South Africa,Herbert Solar Power Plant,WRI1026043,19.0,-29.001,23.8005,Solar,,,,2013.0,AE-AMD Independent Power Producer 1 (Pty) Ltd,AR AMD Renewable Energy,http://ae-amd.co.za/portfolio/,WRI,1094986,,,,,,,,,,,44.79,51.01,47.81,51.01,NO-ESTIMATION,SOLAR-V1,SOLAR-V1,SOLAR-V1,SOLAR-V1
442,ZAF,South Africa,Hernic Waste Heat Plant,WRI1026032,25.47,-25.662,27.837,Waste,,,,2013.0,Hernic Ferrochrome,CDM,https://cdm.unfccc.int/filestorage/u/6/NXTI6RW85GJYOVD7L31F9CPM04SKQZ.pdf/pdd_8956.pdf?t=V1N8b2pkOWpqfDD5qnFqM5wMEN5sEfTla-ss,WRI,,,,,,,,,,,,,,,0.0,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
443,ZAF,South Africa,Hopefield,WRI1026018,66.6,-33.093,18.3987,Wind,,,,2014.0,Umoya Energy,CDM,https://cdm.unfccc.int/filestorage/l/u/F1A2TM3QHOKWNVLDE5JZGIRS98BUCX.pdf/PDD%20Hopefield.pdf?t=OTR8b2pkNngzfDDowoIvyI_mpurbcPT1SA-3,WRI,1094625,,,,,,,,,,,,219.03,214.22,212.54,NO-ESTIMATION,NO-ESTIMATION,WIND-V1,WIND-V1,WIND-V1
444,ZAF,South Africa,Jasper Solar Power Plant,WRI1026044,96.0,-28.312,23.3673,Solar,,,,2014.0,Jasper Solar Park,Solar Reserve,http://www.solarreserve.com/en/global-projects/pv/jasper,Industry About,1097515,,,,,,,,,,,,256.52,224.63,260.68,NO-ESTIMATION,NO-ESTIMATION,SOLAR-V1,SOLAR-V1,SOLAR-V1
445,ZAF,South Africa,Jeffrey's Bay Wind Farm,WRI1061296,138.0,-33.9962,24.8435,Wind,,,,2014.0,Globeleq,Jeffrey's Bay Wind Farm,https://jeffreysbaywindfarm.co.za/,WRI,,,,,,,,,,,,,396.77,420.01,388.33,NO-ESTIMATION,NO-ESTIMATION,WIND-V1,WIND-V1,WIND-V1
446,ZAF,South Africa,KaXu Solar Power Plant,WRI1026047,100.0,-30.16,24.1365,Solar,,,,2015.0,Abengoa Solar,Abengoa Solar,http://www.abengoasolar.com/web/en/plantas_solares/,WRI,1089608,,,,,,,,,,,,,237.98,263.23,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,SOLAR-V1,SOLAR-V1
447,ZAF,South Africa,Kalkbult Solar Power Plant,WRI1026045,75.0,-31.727,23.192,Solar,,,,,Scatec Solar,Acciona,http://www.scatecsolar.com/Portfolio/South-Africa/Kalkbult-South-Africa-75-MW,Industry About,1098141,,,,,,,,,,166.59,171.35,196.54,180.88,193.19,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE
448,ZAF,South Africa,Karoo,WKS0061716,50.4,-31.7318,23.163,Solar,,,,,,Wiki-Solar,https://www.wiki-solar.org,Wiki-Solar,,,,,,,,,,,111.92,114.75,134.08,121.71,131.87,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE
449,ZAF,South Africa,Karoo Renewable Energy Facility (Nobelsfontein Wind),WRI1026019,73.8,-27.602,22.9201,Wind,,,,2014.0,South African Renewable Green Energy,CDM,https://cdm.unfccc.int/filestorage/h/v/WJEK19MU3GNLTH562P0A7ZYQVDCIRS.pdf/PDD.pdf?t=eEN8b2pkNnp6fDDXvZVJYrHBHDoegHcnh7mQ,WRI,,,,,,,,,,,,,229.74,,173.53,NO-ESTIMATION,NO-ESTIMATION,WIND-V1,NO-ESTIMATION,CAPACITY-FACTOR-V1
450,ZAF,South Africa,Kathu CSP,WKS0064975,100.0,-27.613,23.025,Solar,,,,,,Wiki-Solar,https://www.wiki-solar.org,Wiki-Solar,,,,,,,,,,,239.3,249.35,275.3,245.78,274.02,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE
451,ZAF,South Africa,Kathu Solar Park,WRI1061277,100.0,-27.5954,22.929,Solar,,,,,Building Power,IPP Project South Africa,https://www.ipp-projects.co.za/ProjectDatabase,Industry About,1089605,,,,,,,,,,239.3,249.08,275.16,245.24,274.02,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE
452,ZAF,South Africa,Kelvin power station,WRI1075860,600.0,-26.1158,28.194,Coal,,,,1964.0,Aldwych International Ltd,GCPT,https://endcoal.org/global-coal-plant-tracker/,GCPT,,,,,,,,,,,,,,,3463.48,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
453,ZAF,South Africa,Kendal power station,WRI1000125,4116.0,-26.088,28.9689,Coal,,,,1990.0,Eskom,GCPT,https://endcoal.org/global-coal-plant-tracker/,WRI,1016659,,,,,,,,,,,,,,23759.51,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
454,ZAF,South Africa,Khi Solar Power Plant,WRI1026048,50.0,-28.538,21.0777,Solar,,,,2016.0,Abengoa Solar,Abengoa Solar,http://www.abengoasolar.com/web/en/plantas_solares/,WRI,1111790,,,,,,,,,,,,,,124.45,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,SOLAR-V1
455,ZAF,South Africa,Khobab Wind,WRI1061278,140.0,-30.4642,19.5233,Wind,,,,,Lekela POwer,Khobab Wind Farm,https://khobabwind.co.za/,WRI,,,,,,,,,,,,,,,329.2,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
456,ZAF,South Africa,Klawer Wind Farm,WRI1061279,30.0,-31.8394,18.5638,Wind,,,,2014.0,Energie Baden Württemberg Kraftwerke AG (Germany) and Private entity G7 Renewable Energies (Pty) Ltd (South Africa),CDM,http://www.energy.gov.za/files/esources/kyoto/2011/06-06-2011%20-%20Klawer%20PDD.pdf,WRI,,,,,,,,,,,,,80.47,88.46,85.78,NO-ESTIMATION,NO-ESTIMATION,WIND-V1,WIND-V1,WIND-V1
457,ZAF,South Africa,Koeberg,WRI1000137,1800.0,-33.6737,18.4281,Nuclear,,,,1984.0,Eskom,Eskom,http://www.eskom.co.za/Whatweredoing/ElectricityGeneration/KoebergNuclearPowerStation/Pages/Koeberg_Power_Station.aspx,WRI,1016660,,,,,,,,,,,,,,13236.99,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
458,ZAF,South Africa,Komati Power Station,WRI1000126,1000.0,-26.0899,29.4725,Coal,,,,1963.0,Eskom,GCPT,https://endcoal.org/global-coal-plant-tracker/,WRI,,,,,,,,,,,,,,,5772.47,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
459,ZAF,South Africa,Konkoonsies II Solar Facility,WRI1061280,75.0,-28.8871,19.5538,Solar,,,,,,NERSA,http://www.nersa.org.za/Admin/Document/Editor/file/Consultations/Electricity/Presentations/Ramizone%20(RF)%20Proprietary%20Limited.pdf,Industry About,1094690,,,,,,,,,,169.4,175.96,200.61,173.28,192.66,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE
460,ZAF,South Africa,Konkoonsies Solar Power Plant,WRI1026049,11.0,-28.889,19.5553,Solar,,,,2014.0,Juwi Renewable Energies (Pty) Ltd,Juwi,http://www.juwi.co.za/projects/,Industry About,1094690,,,,,,,,,,,,27.83,23.83,25.51,NO-ESTIMATION,NO-ESTIMATION,SOLAR-V1,SOLAR-V1,SOLAR-V1
461,ZAF,South Africa,Kriel power station,WRI1000127,3000.0,-26.254,29.1801,Coal,,,,1978.0,Eskom,GCPT,https://endcoal.org/global-coal-plant-tracker/,WRI,1016662,,,,,,,,,,,,,,17317.43,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
462,ZAF,South Africa,Kusile Power Station,WRI1061281,794.0,-25.9194,28.9156,Coal,,,,2018.0,Eskom,GCPT,https://endcoal.org/global-coal-plant-tracker/,WRI,1068369,,,,,,,,,,,,,,4583.34,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
463,ZAF,South Africa,Lesedi Solar Power Plant,WRI1026050,75.0,-28.3153,23.3536,Solar,,,,2014.0,Lesedi Solar Park,Solar Reserve,http://www.solarreserve.com/en/global-projects/pv/lesedi,WRI,1099512,,,,,,,,,,,,200.4,175.49,203.66,NO-ESTIMATION,NO-ESTIMATION,SOLAR-V1,SOLAR-V1,SOLAR-V1
464,ZAF,South Africa,Lethabo power station,WRI1000128,3708.0,-26.7403,27.975,Coal,,,,1987.0,Eskom,GCPT,https://endcoal.org/global-coal-plant-tracker/,WRI,1016663,,,,,,,,,,,,,,21404.34,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
465,ZAF,South Africa,Letsatsi Solar Power Plant,WRI1026051,75.0,-28.915,25.9199,Solar,,,,2014.0,Letsatsi Solar Energy Limited,Solar Reserve,http://www.solarreserve.com/en/global-projects/pv/letsatsi,Industry About,1095003,,,,,,,,,,,,200.74,161.46,201.8,NO-ESTIMATION,NO-ESTIMATION,SOLAR-V1,SOLAR-V1,SOLAR-V1
466,ZAF,South Africa,Linde Solar Power Plant,WRI1026052,40.0,-31.0,24.6512,Solar,,,,2014.0,Scatec Solar,Scatec Solar,http://www.scatecsolar.com/Portfolio/South-Africa/Linde-South-Africa-40-MW,WRI,1098142,,,,,,,,,,,,91.41,83.77,98.34,NO-ESTIMATION,NO-ESTIMATION,SOLAR-V1,SOLAR-V1,SOLAR-V1
467,ZAF,South Africa,Loeriesfontein 2,WRI1061282,140.0,-30.4037,19.5891,Wind,,,,2017.0,Mainstream Renewable Power / Actis,Loeriesfontein Wind Farm,https://loeriesfonteinwind.co.za/loeriesfontein-wind-farm/overview/,WRI,,,,,,,,,,,,,,,329.2,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
468,ZAF,South Africa,Lomati,WRI1026025,10.1,-25.772,31.0406,Biomass,,,,,Lomati Energy,CDM,https://cdm.unfccc.int/filestorage/t/3/9Y54XCFT6QEUHSP8G2LBKDNOVI0MR7.pdf/7476-PDD-%202012%2012%2020.pdf?t=cEV8b2pkOGJqfDAG2GqZOvOHHIj_8tAhv1oC,WRI,,,,,,,,,,,,,,,,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION
469,ZAF,South Africa,Longyuan Mulilo De Aar Maanhaarberg Wind Energy Facility,WRI1061283,100.0,-30.7259,23.9137,Wind,,,,,Longyuan South Africa Renewables / Mulilo,Mulilo,http://mulilo.com/Projects/longyuan-mulilo-de-aar-wind-power/,WRI,,,,,,,,,,,,,,,235.14,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
470,ZAF,South Africa,Longyuan Mulilo Green Energy De Aar 2 North Wind Energy Facility,WRI1061284,144.0,-30.5411,24.26,Wind,,,,2017.0,Longyuan South Africa Renewables / Mulilo,Mulilo,http://mulilo.com/Projects/longyuan-mulilo-de-aar-2-north/,WRI,,,,,,,,,,,,,,,338.61,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
471,ZAF,South Africa,Majuba power station,WRI1000129,4110.0,-27.0955,29.7706,Coal,Other,,,1999.0,Eskom,Eskom,http://www.eskom.co.za/OurCompany/PhotoGallery/Pages/Eskom_Power_Stations.aspx,WRI,1016664,,,,,,,,,,,,,,23724.88,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
472,ZAF,South Africa,Mariannhill Landfill,WRI1026013,2.0,-29.848,30.8359,Waste,,,,,Mariannhill Landfill,CDM,https://cdm.unfccc.int/filestorage/S/8/O/S8OFI0NDPKJB7E63VQAMHL94WGU21R/Durban%20PDD_v4-Clean_12Aug15%20ver2.pdf?t=a2F8b2pkNWpvfDA-631GBbgfn6Ka-mgOoj8a,WRI,,,,,,,,,,,,,,,0.0,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
473,ZAF,South Africa,Matimba power station,WRI1000130,3990.0,-23.6678,27.6128,Coal,,,,1989.0,Eskom,GCPT,https://endcoal.org/global-coal-plant-tracker/,WRI,1016665,,,,,,,,,,,,,,23032.18,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
474,ZAF,South Africa,Matla power station,WRI1000131,3600.0,-26.2804,29.1423,Coal,,,,1981.0,Eskom,GCPT,https://endcoal.org/global-coal-plant-tracker/,WRI,1016666,,,,,,,,,,,,,,20780.91,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
475,ZAF,South Africa,Mulilo Renewable Energy Solar PV De Aar,WRI1061285,9.7,-30.6279,24.0054,Solar,,,,,Mulilo,Mulilo,http://mulilo.com/Projects/mulilo-renewable-energy-solar-pv-de-aar-10mw/,Industry About,1101841,,,,,,,,,,20.57,21.4,21.71,21.44,21.48,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE
476,ZAF,South Africa,Mulilo Sonnedix Prieska,WRI1061291,86.0,-30.0246,22.3392,Solar,,,,2016.0,Sonnedix,Sonnedix,http://sonnedix.com/news/mulilo-sonnedix-prieska-solar-pv-plant-achieves-commercial-operation/,Industry About,1099908,,,,,,,,,,,,,,231.57,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,SOLAR-V1
477,ZAF,South Africa,Neusberg,WRI1026017,12.57,-28.772,20.7431,Hydro,,,,,,CDM,https://cdm.unfccc.int/filestorage/t/z/MGRXNJW6LIFP7TYHB3E8O9S4VQ12AC.pdf/Neusberg%20Grid%20Connected%20Hydroelectric%20Power%20Plant%2C%20South%20Africa.pdf?t=S0R8b2pkNm1ofDDHCciysjdEqJ9GrpoNRKeP,WRI,1099740,,,,,,,,,,29.19,32.09,27.39,30.6,30.92,HYDRO-V1,HYDRO-V1,HYDRO-V1,HYDRO-V1,HYDRO-V1
478,ZAF,South Africa,Nouport Wind Farm,WRI1061302,80.0,-31.1759,25.0224,Wind,,,,2016.0,Mainstream Renewable Power,Mainstream Renewable Power,http://mainstreamrp.com/6400-2/,WRI,,,,,,,,,,,,,,,277.03,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,WIND-V1
479,ZAF,South Africa,Paleisheuwel Solar Power Plant,WRI1026053,82.5,-32.423,18.7356,Solar,,,,,Electra Capital (Pty) Ltd,Enel Green Power,https://www.enelgreenpower.com/en/media/press/d201605-enel-starts-production-at-its-largest-solar-power-plant-in-south-africa.html,Industry About,1102590,,,,,,,,,,172.56,177.58,195.83,181.1,206.6,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE
480,ZAF,South Africa,Palmiet,WRI1000132,400.0,-34.1972,18.9736,Hydro,,,,1988.0,Eskom,Eskom,http://www.eskom.co.za/OurCompany/PhotoGallery/Pages/Eskom_Power_Stations.aspx,WRI,1016668,,,,,,,,,,601.79,544.75,544.75,546.24,544.75,HYDRO-V1,HYDRO-V1,HYDRO-V1,HYDRO-V1,HYDRO-V1
481,ZAF,South Africa,PetroSA Biogas Plant,WRI1026012,4.2,-34.145,22.1045,Waste,,,,2007.0,The Petroleum Oil and Gas Corporation of South Africa,CDM,https://cdm.unfccc.int/filestorage/M/V/B/MVB35TXGKH9S86MMWF1WMYV9LHQJC6.2/PetroSA%20biogas%20to%20energy%20project%20-%20PDD%20final.doc?t=bjh8b2pkNXBrfDCJrEDoqVQN88AILH3Ohy5c,WRI,,,,,,,,,,,,,,,0.0,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
482,ZAF,South Africa,Port Rex,WRI1000133,171.0,-33.0274,27.8838,Gas,Oil,,,1976.0,Eskom,Eskom,http://www.eskom.co.za/Whatweredoing/ElectricityGeneration/PowerStations/Pages/Port_Rex_Power_Station.aspx,WRI,1016669,,,,,,,,,,,,,,0.0,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
483,ZAF,South Africa,Pretoria West power station,WRI1075861,180.0,-25.7584,28.1467,Coal,,,,1952.0,,GCPT,https://endcoal.org/global-coal-plant-tracker/,GCPT,,,,,,,,,,,,,,,1039.04,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
484,ZAF,South Africa,Prieska - Mulilo Solar Power Plant,WRI1026054,19.9,-29.968,22.3199,Solar,,,,,Mulilo Renewable Energy Solar PV Prieska,Mulilo,http://mulilo.com/our-projects/,Industry About,1099908,,,,,,,,,,47.65,49.9,53.91,49.04,55.22,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE
485,ZAF,South Africa,Prieska Solar Plant,WRI1026063,86.0,-30.022,22.3559,Solar,,,,2016.0,Juwi Renewable Energies (Pty) Ltd,Juwi,http://www.juwi.co.za/projects/detail/juwiarticle/artikel/detail//prieska-solar-plant/,WRI,,,,,,,,,,,,,,,231.57,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,SOLAR-V1
486,ZAF,South Africa,Pulida Solar Park,WRI1061292,82.5,-29.0387,24.9332,Solar,,,,2017.0,Enel Green Power,Enel Green Power,https://www.enelgreenpower.com/media/press/d/2017/02/enel-brings-two-new-south-african-pv-plants-into-operation--,Industry About,1102591,,,,,,,,,,,,,,140.56,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
487,ZAF,South Africa,Red Cap,WRI1026014,80.0,-34.136,24.7105,Wind,,,,2015.0,Red Cap Kouga Wind Farm Ltd,CDM,https://cdm.unfccc.int/filestorage/u/g/NI4MS38U5B6PADXQ0K2FLG9VY1EHWO.pdf/PDD%20-%20Red%20Cap%20Kouga%20Wind%20Farm.pdf?t=ZUt8b2pkNjE3fDDrIEb0PZzOV-CHzPAgyBW8,WRI,,,,,,,,,,,,,,247.36,290.86,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,WIND-V1,WIND-V1
488,ZAF,South Africa,Rooiwal power station,WRI1075862,300.0,-25.555,28.2376,Coal,,,,1966.0,Tshwane Electricity Division,GCPT,https://endcoal.org/global-coal-plant-tracker/,GCPT,,,,,,,,,,,,,,,1731.74,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
489,ZAF,South Africa,RustMo1 Solar Power Plant,WRI1026055,7.0,-25.738,27.4181,Solar,,,,2013.0,Momentous Energy,Juwi,http://www.juwi.co.za/projects/,WRI,1099266,,,,,,,,,,,15.23,15.95,15.7,15.88,NO-ESTIMATION,SOLAR-V1,SOLAR-V1,SOLAR-V1,SOLAR-V1
490,ZAF,South Africa,Sere,WRI1000134,100.0,-31.5128,18.0914,Wind,,,,2015.0,Eskom,Eskom,http://www.eskom.co.za/AboutElectricity/RenewableEnergy/Pages/SereWindFarm.aspx,WRI,1079796,,,,,,,,,,,,,299.51,320.2,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,WIND-V1,WIND-V1
491,ZAF,South Africa,Sishen Solar Power Plant,WRI1026056,94.3,-27.584,22.9275,Solar,,,,2014.0,ACCIONA Energy (51%)  Aveng (29%)  Soul City (10%)  Dibeng Community Solar Energy Trust (10%),Acciona,http://accionaenergia.azurewebsites.net/areas-of-activity/photovoltaic/major-projects/sishen-photovoltaic-plant/,WRI,1106093,,,,,,,,,,,,256.83,220.87,256.06,NO-ESTIMATION,NO-ESTIMATION,SOLAR-V1,SOLAR-V1,SOLAR-V1
492,ZAF,South Africa,SlimSun Swartland Solar Park,WRI1061286,5.0,-33.35,18.5295,Solar,,,,,,Stellenbosch University Thesis Paper,http://concentrating.sun.ac.za/wp-content/uploads/2014/02/5.pdf,Industry About,1106775,,,,,,,,,,9.87,10.24,11.05,9.89,10.11,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE
493,ZAF,South Africa,Solar Capital De Aar I,WRI1061287,75.0,-30.5788,24.0789,Solar,,,,2014.0,Solar Capital,Stellenbosch University Thesis Paper,http://concentrating.sun.ac.za/wp-content/uploads/2014/02/5.pdf,Industry About,,,,,,,,,,,,,196.01,173.11,199.94,NO-ESTIMATION,NO-ESTIMATION,SOLAR-V1,SOLAR-V1,SOLAR-V1
494,ZAF,South Africa,Solar Capital De Aar III,WRI1061289,75.0,-30.5956,24.103,Solar,,,,2015.0,Eskom,Solar Capital,http://www.solarcapital.co.za/our-projects/de-aar-3-project-2/,Industry About,,,,,,,,,,,,,,173.11,192.92,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,SOLAR-V1,SOLAR-V1
495,ZAF,South Africa,Soutpan Solar Power Plant,WRI1026057,28.0,-22.993,29.2518,Solar,,,,,Erika Energy (Pty) Ltd,Erika Energy,http://www.nersa.org.za/Admin/Document/Editor/file/Consultations/Electricity/Presentations/Soutpan%20Solar%20Park%20(Erika%20Energy)(%20Pty)%20Ltd.pdf,Industry About,1094780,,,,,,,,,,66.64,68.29,77.58,68.22,77.4,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE
496,ZAF,South Africa,Swartland Solar Power Plant,WRI1026058,5.0,-33.35,18.5298,Solar,,,,2015.0,SlimSun,South Africa Renewable Energy Organization,http://energy.org.za/knowledge-tools/project-database/slimsun-swartland-solar-park,WRI,1106775,,,,,,,,,,,,,10.12,9.81,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,SOLAR-V1,SOLAR-V1
497,ZAF,South Africa,Tom Burke Solar Park,WRI1061290,66.0,-23.0748,27.9912,Solar,,,,2017.0,Enel Green Power,Enel Green Power,https://www.enelgreenpower.com/media/news/d/2017/09/south-africa-tom-burke-solar-plant-key-to-security-of-supply-for-limpopo-province,Industry About,1102589,,,,,,,,,,,,,,112.44,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
498,ZAF,South Africa,Touwsrivier Solar Power Plant,WRI1026059,44.19,-33.4055,19.9392,Solar,,,,2014.0,Public Investment Corporation (PIC)  Government Employee Pension Fund (GEPF)  SOITEC,South Africa Renewable Energy Organization,http://energy.org.za/knowledge-tools/project-database/touwsrivier-project,Industry About,,,,,,,,,,,,,106.39,87.1,100.12,NO-ESTIMATION,NO-ESTIMATION,SOLAR-V1,SOLAR-V1,SOLAR-V1
499,ZAF,South Africa,Tsitsikamma Community Wind Farm,WRI1061300,95.0,-34.0731,24.5057,Wind,,,,2016.0,Exxaro (50%) Tata Power (50%),Koukamma Municipality,http://www.koukammamunicipality.gov.za/tsitsikamma-community-wind-farm/,WRI,1089645,,,,,,,,,,,,,,289.95,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,WIND-V1
500,ZAF,South Africa,Tutuka power station,WRI1000135,3654.0,-26.7767,29.3527,Coal,,,,1987.0,Eskom,GCPT,https://endcoal.org/global-coal-plant-tracker/,WRI,1016673,,,,,,,,,,,,,,21092.63,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
501,ZAF,South Africa,Upington Solar Power Plant,WRI1026060,8.9,-28.419,21.2688,Solar,,,,2014.0,Enel Green Power S.p.a,South Africa Renewable Energy Organization,http://energy.org.za/knowledge-tools/project-database/upington-solar-pv,WRI,,,,,,,,,,,,,17.22,16.29,17.68,NO-ESTIMATION,NO-ESTIMATION,SOLAR-V1,SOLAR-V1,SOLAR-V1
502,ZAF,South Africa,Van Stadens,WRI1061294,27.0,-33.963,25.2422,Wind,,,,2014.0,MetroWind,Metro Wind,https://www.metrowind.co.za/Our-Project,WRI,1099350,,,,,,,,,,,,84.05,87.33,92.18,NO-ESTIMATION,NO-ESTIMATION,WIND-V1,WIND-V1,WIND-V1
503,ZAF,South Africa,Vanderkloof,WRI1000136,240.0,-29.9934,24.7338,Hydro,,,,1977.0,Eskom,Eskom,http://www.eskom.co.za/sites/heritage/Pages/VANDERKLOOF-POWER-STATION.aspx,WRI,1016675,,,,,,,,,,583.03,761.05,469.69,534.78,535.32,HYDRO-V1,HYDRO-V1,HYDRO-V1,HYDRO-V1,HYDRO-V1
504,ZAF,South Africa,Vredendal Solar Power Plant,WRI1026061,10.5,-31.634,18.5053,Solar,,,,2014.0,Solairedirect Southern Africa,Engie,http://uas.engie.com/content/uploads/sites/8/2016/07/20160602-Africa-Presentation-me%CC%81tiers.pdf,WRI,,,,,,,,,,,,,24.5,21.2,27.73,NO-ESTIMATION,NO-ESTIMATION,SOLAR-V1,SOLAR-V1,SOLAR-V1
505,ZAF,South Africa,Waainek Wind Farm,WRI1061297,23.0,-33.3238,26.4642,Wind,,,,2016.0,InnoWind (Pty) Ltd Subsidiary of EDF Energies Nouvelles (EDF EN) Group,InnoWind,http://www.innowind.com/?page_id=54,WRI,1098685,,,,,,,,,,,,,,83.09,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,WIND-V1
